SENTENCE,DATE,EXERCISE,CLASS SEAT,PROTAGONIST IS OBJECT,PROTAGONIST IS AGENT,TYPE,PREVIOUS ACTION,DEPENDENCY 1,DEPENDENCY 2,DEPENDENCY 3
Quizá puede ser sobre otras personas.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Quizá la historia no tiene que ser sobre mí.,,
Incluso quizá….. ¡La historia puede ser completamente inventada!,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Quizá puede ser sobre otras personas.,,
¿Y si decido inventar una historia?,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Incluso quizá….. ¡La historia puede ser completamente inventada!,,
"Podría crear mi propio personaje, invertarme lo que le gusta, lo que siente, lo que piensa, lo que hace…..",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,¿Y si decido inventar una historia?,,
Podría crear una historia completa sobre todo lo que pasa por mi imaginación.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Podría crear mi propio personaje, invertarme lo que le gusta, lo que siente, lo que piensa, lo que hace…..",,
Eso sería mucho más fácil que ceñirme a las reglas de lo real.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Podría crear una historia completa sobre todo lo que pasa por mi imaginación.,,
Esto es lo que he pensado en ya más de una ocasión.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Eso sería mucho más fácil que ceñirme a las reglas de lo real.,,
No es mala idea.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Esto es lo que he pensado en ya más de una ocasión.,,
"Nada del otro mundo, pero aceptable y flexible.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,No es mala idea.,,
Entonces es cuando empiezo a pensar….,25/5/18,1-1,10,FALSE,TRUE,Plot Action,,"Nada del otro mundo, pero aceptable y flexible.",,
¿Cómo se llama este personaje?,25/5/18,1-1,10,FALSE,TRUE,Plot Action,,Entonces es cuando empiezo a pensar….,,
¿Qué le gusta?,25/5/18,1-1,10,FALSE,TRUE,Plot Action,,Entonces es cuando empiezo a pensar….,,
¿A qué se dedica?,25/5/18,1-1,10,FALSE,TRUE,Plot Action,,Entonces es cuando empiezo a pensar….,,
¿Qué le pasa?,25/5/18,1-1,10,FALSE,TRUE,Plot Action,,Entonces es cuando empiezo a pensar….,,
"Bien bien, va por buen camino.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Entonces es cuando empiezo a pensar….,,
Ya tengo una historia.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Bien bien, va por buen camino.",,
"Pero, hasta ahora, tengo una historia vacia.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Ya tengo una historia.,,
Tengo una historia que no le interesa a nadie.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Pero, hasta ahora, tengo una historia vacia.",,
"Tengo la historia de una persona normal, que hace cosas normales, que piensa como todo el mundo, y que le ocurre lo mismo que le ocurre a todo el mundo todos los días.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Tengo una historia que no le interesa a nadie.,,
Se me tiene que ocurrir algo interesante….. Algo….,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Tengo la historia de una persona normal, que hace cosas normales, que piensa como todo el mundo, y que le ocurre lo mismo que le ocurre a todo el mundo todos los días.",,
que le de chicha a esta historia.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,Se me tiene que ocurrir algo interesante….. Algo….,,
¿Qué puede ser?,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,que le de chicha a esta historia.,,
¡Ya se!,25/5/18,1-1,10,FALSE,TRUE,Plot Action,,¿Qué puede ser?,,
Magia.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,¡Ya se!,,
Es la clave.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Magia.,,
"Cualquier historia, con un poco de magia y fantasía, se puede convrtir en un sueño espectacular.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Es la clave.,,
Así que….,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,"Cualquier historia, con un poco de magia y fantasía, se puede convrtir en un sueño espectacular.",,
¿Qué pasa si este personaje resulta ser un mago?,25/5/18,1-1,10,FALSE,FALSE,Plot Description,Así que….,Así que….,Magia.,
Pues….. que esa historia ya está escrita.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,¿Qué pasa si este personaje resulta ser un mago?,,
Y no por mí.,25/5/18,1-1,10,TRUE,FALSE,Plot Description,,Pues….. que esa historia ya está escrita.,,
"Ya está escrita, y desde hace mucho.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Y no por mí.,,
"Esa no es mi historia… La magia era una buena opción, pero no lo suficientemente original para mis gusto.",25/5/18,1-1,10,TRUE,FALSE,Plot Description,,"Ya está escrita, y desde hace mucho.",,
Probemos con una historia en la que ocurre algo extraño y el personaje lo tiene que resolver.,25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Esa no es mi historia… La magia era una buena opción, pero no lo suficientemente original para mis gusto.",,
"Alguna novela policiaca, alguna investigación.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,Probemos con una historia en la que ocurre algo extraño y el personaje lo tiene que resolver.,,
"Hum… tampoco, ya hay mucho de eso.",25/5/18,1-1,10,FALSE,FALSE,Plot Description,,"Alguna novela policiaca, alguna investigación.",,
De acuerdo…… ya está todo escrito.,25/5/18,1-1,10,FALSE,FALSE,Plot Description,,"Hum… tampoco, ya hay mucho de eso.",,
"Al menos, todo lo que se me ocurre en el poco tiempo que tengo para pensar una idea.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,De acuerdo…… ya está todo escrito.,,
"Por lo tanto, esta historía será, y es, mi historia.",25/5/18,1-1,10,TRUE,FALSE,Plot Description,,"Al menos, todo lo que se me ocurre en el poco tiempo que tengo para pensar una idea.",,
"Mi historia de cómo pensé distintas alternativas para escribir una historia que no fuese sobre mí, y cómo al final acabé escribiendo sobre aquello que no quería.",25/5/18,1-1,10,FALSE,TRUE,Plot Description,,"Por lo tanto, esta historía será, y es, mi historia.",,
"Era un mundo feliz y colorido, donde todo estaba hecho de azúcar, especias y cosas bonitas; se llamaba Sugarland.",25/5/18,1-1,11,FALSE,FALSE,Plot Description,,,,
"Todos los habitantes eran felices, bueno, menos Anna.",25/5/18,1-1,11,FALSE,TRUE,Plot Description,,"Era un mundo feliz y colorido, donde todo estaba hecho de azúcar, especias y cosas bonitas; se llamaba Sugarland.",,
"Anna era una cyborg que no había probado nada dulce en su vida, debido estar encerrada en una mansión por su trabajo de criada.",25/5/18,1-1,11,FALSE,TRUE,Plot Description,,"Todos los habitantes eran felices, bueno, menos Anna.",,
Aquella era la mansión más sosa de toda la ciudad : la Tofumansión.,25/5/18,1-1,11,FALSE,FALSE,Plot Description,,"Anna era una cyborg que no había probado nada dulce en su vida, debido estar encerrada en una mansión por su trabajo de criada.",,
"Anna trabaja para Manolito, el oso (panda) mafioso, que no la dejaba salir para que no desarrollara sentimientos, y fuera una cyborg fría y precisa.",25/5/18,1-1,11,FALSE,TRUE,Plot Description,,Aquella era la mansión más sosa de toda la ciudad : la Tofumansión.,,
"Pero lo que no sabía Manolito era que , a pesar de sus constantes regañinas y castigos , Anna estaba tramando un plan para escapar y visitar la ciudad.",25/5/18,1-1,11,FALSE,TRUE,Plot Description,,"Anna trabaja para Manolito, el oso (panda) mafioso, que no la dejaba salir para que no desarrollara sentimientos, y fuera una cyborg fría y precisa.",,
"El plan era muy simple, solamente tenía que añadir un somnífero , de los que le daba su amo, al té de Manolito, esperar a que surgiera efecto y escapar por la puerta principal.",25/5/18,1-1,11,FALSE,FALSE,Plot Description,,"Pero lo que no sabía Manolito era que , a pesar de sus constantes regañinas y castigos , Anna estaba tramando un plan para escapar y visitar la ciudad.",,
Nadie iba a detener su huida debido a que Manolito vivía solo (¿quién querría vivir con un oso mafioso en una mansión de tofu?,25/5/18,1-1,11,FALSE,TRUE,Plot Description,,"El plan era muy simple, solamente tenía que añadir un somnífero , de los que le daba su amo, al té de Manolito, esperar a que surgiera efecto y escapar por la puerta principal.","Anna trabaja para Manolito, el oso (panda) mafioso, que no la dejaba salir para que no desarrollara sentimientos, y fuera una cyborg fría y precisa.",
"), y entonces cuando llegó la hora del té (las 4), efectuó su plan y veinte minutos después ya estaba fuera de la mansión.",25/5/18,1-1,11,FALSE,TRUE,Plot Action,,Nadie iba a detener su huida debido a que Manolito vivía solo (¿quién querría vivir con un oso mafioso en una mansión de tofu?,,
Por primera vez en su vida Anna era libre y podía sentir el dulce aroma (literal) del mundo exterior.,25/5/18,1-1,11,FALSE,TRUE,Plot Description,,"), y entonces cuando llegó la hora del té (las 4), efectuó su plan y veinte minutos después ya estaba fuera de la mansión.",,
"Nada más dar sus primeros pasos se encontró con una botella rota en dos con varios cristales alrededor, y Anna, como buena criada que es, no podía dejar esa basura ahí, afeando la bonita carretera rosa, y decidió tirarla a la basura.",25/5/18,1-1,11,FALSE,TRUE,Plot Action,,Por primera vez en su vida Anna era libre y podía sentir el dulce aroma (literal) del mundo exterior.,,
Pero nada más coger la parte superior de la botella escuchó un gemido.,25/5/18,1-1,11,FALSE,TRUE,Plot Action,,"Nada más dar sus primeros pasos se encontró con una botella rota en dos con varios cristales alrededor, y Anna, como buena criada que es, no podía dejar esa basura ahí, afeando la bonita carretera rosa, y decidió tirarla a la basura.",,
¡La botella tenía caras y le estaba hablando!,25/5/18,1-1,11,TRUE,FALSE,Plot Action,,Pero nada más coger la parte superior de la botella escuchó un gemido.,,
"Resultó ser que el desperdicio era una familia de cristales, que se habían desmayado al no encontrar su casa durante horas.",25/5/18,1-1,11,FALSE,FALSE,Plot Description,,¡La botella tenía caras y le estaba hablando!,,
"Entonces Anna se ofreció a encontrarles una casa nueva, lo que la familia agradeción con felicidad.",25/5/18,1-1,11,TRUE,TRUE,Plot Action,,"Resultó ser que el desperdicio era una familia de cristales, que se habían desmayado al no encontrar su casa durante horas.",,
"Tras estar 10 minutos buscando una casa, Anna estaba un poco cansada porque ¿cómo coño iba a saber ella donde diablos vivían unos cristales?",25/5/18,1-1,11,FALSE,TRUE,Plot Action,,"Entonces Anna se ofreció a encontrarles una casa nueva, lo que la familia agradeción con felicidad.",,
"Entonces les ofreció un cubo de basura como, a lo que la familia de cristales agradeció con mucho jolgorio y la recompensaron con dulces.",25/5/18,1-1,11,TRUE,TRUE,Plot Action,,"Tras estar 10 minutos buscando una casa, Anna estaba un poco cansada porque ¿cómo coño iba a saber ella donde diablos vivían unos cristales?",,
"Anna estaba emocionad, por fin podía probar lo que era un dulce.",25/5/18,1-1,11,FALSE,TRUE,Plot Action,,"Entonces les ofreció un cubo de basura como, a lo que la familia de cristales agradeció con mucho jolgorio y la recompensaron con dulces.","Anna era una cyborg que no había probado nada dulce en su vida, debido estar encerrada en una mansión por su trabajo de criada.",
"Cosa que lamentó porque era diabetica y  murió, explotando y llenando de sangre y entrañas el nuevo hogar de la familia cristal.",25/5/18,1-1,11,FALSE,TRUE,Plot Action,,"Anna estaba emocionad, por fin podía probar lo que era un dulce.",,
Al fin y al cabo por algo no la dejaba salir Manolito.,25/5/18,1-1,11,TRUE,FALSE,Plot Description,,"Cosa que lamentó porque era diabetica y  murió, explotando y llenando de sangre y entrañas el nuevo hogar de la familia cristal.","Anna trabaja para Manolito, el oso (panda) mafioso, que no la dejaba salir para que no desarrollara sentimientos, y fuera una cyborg fría y precisa.",
Lucas salió una mañana de su casa para ir al bosque a recoger fruta para el postre como todos los días.,25/5/18,1-1,12,FALSE,TRUE,Plot Action,,,,
"A su padre enfermo siempre le gustaba tomar una manzana roja del árbol del claro al terminar de comer, decía que le aumentaba la esperanza de poder seguir viviendo.",25/5/18,1-1,12,FALSE,FALSE,Plot Description,,Lucas salió una mañana de su casa para ir al bosque a recoger fruta para el postre como todos los días.,,
"Lo que Lucasno esperaba esa mañana, era que al llegar al claro donde se encontraba el árbol, este estaba completamente quemado.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,Lucas salió una mañana de su casa para ir al bosque a recoger fruta para el postre como todos los días.,,
"Tanto fue el dolor de Lucas esa mañana y tanta la desesperación, que no pudo hacer otra cosa que quedarse petrificado, llorando delante de ese árbol.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Lo que Lucasno esperaba esa mañana, era que al llegar al claro donde se encontraba el árbol, este estaba completamente quemado.",,
"Cuando por fin pudo reaccionar, se fijó que al lado del árbol se encontraba un rastro de cenizas con una distribución muy particular.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Tanto fue el dolor de Lucas esa mañana y tanta la desesperación, que no pudo hacer otra cosa que quedarse petrificado, llorando delante de ese árbol.",,
"Seguían un camino que llevaba a lo más profundo del bosque, a la parte en la que su padre le había dicho que nunca entrase.",25/5/18,1-1,12,FALSE,FALSE,Plot Description,,"Cuando por fin pudo reaccionar, se fijó que al lado del árbol se encontraba un rastro de cenizas con una distribución muy particular.",,
El bosque prohibido.,25/5/18,1-1,12,FALSE,FALSE,Plot Description,,"Seguían un camino que llevaba a lo más profundo del bosque, a la parte en la que su padre le había dicho que nunca entrase.",,
"Lucas se decidió a entrar, encontrar a quién había hecho eso y pedirle explicaciones y ver si le quedaba alguna de las manzanas para ayudar a su moribundo padre.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,El bosque prohibido.,"A su padre enfermo siempre le gustaba tomar una manzana roja del árbol del claro al terminar de comer, decía que le aumentaba la esperanza de poder seguir viviendo.",
"Nada mas entrar en dicho bosque, el rastro se perdia.",25/5/18,1-1,12,FALSE,FALSE,Plot Description,,"Lucas se decidió a entrar, encontrar a quién había hecho eso y pedirle explicaciones y ver si le quedaba alguna de las manzanas para ayudar a su moribundo padre.",,
Solo había silencio y el sonido de alguna que otra rama cayendo a lo lejos.,25/5/18,1-1,12,FALSE,FALSE,Plot Description,,"Nada mas entrar en dicho bosque, el rastro se perdia.",,
"Avanzó en línea recta pues pensaba que era el camino más fácil a seguir, y para su suerte así fue.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,Solo había silencio y el sonido de alguna que otra rama cayendo a lo lejos.,,
"Encontró una ciudadela abandonada, un castillo que llevaba años sin ver el rostro de ningún tipo de ser vivo.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Avanzó en línea recta pues pensaba que era el camino más fácil a seguir, y para su suerte así fue.",,
"Al acercarse un poco más, de las torres del castillo comenzaron a salir flechas que disparaban a Lucas sin cesar.",25/5/18,1-1,12,TRUE,TRUE,Plot Action,,"Encontró una ciudadela abandonada, un castillo que llevaba años sin ver el rostro de ningún tipo de ser vivo.",,
Este tuvo que esconderse detrás de una roca para poder esquivar las flechas que le lanzaban.,25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Al acercarse un poco más, de las torres del castillo comenzaron a salir flechas que disparaban a Lucas sin cesar.",,
En ese momento recordó la frase que su padre le dijo años atrás: “No puedes vencer lo que no ves”.,25/5/18,1-1,12,FALSE,TRUE,Plot Action,,Este tuvo que esconderse detrás de una roca para poder esquivar las flechas que le lanzaban.,,
"Lucas, sacando todo el coraje y la valentía que pudo de su interior, fue corriendo hacia las torres.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,En ese momento recordó la frase que su padre le dijo años atrás: “No puedes vencer lo que no ves”.,,
"Quedó impactado cuando vio que no había nadie disparando esas flechas, eran expulsadas desde el interior de las torres automáticamente.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Lucas, sacando todo el coraje y la valentía que pudo de su interior, fue corriendo hacia las torres.","Al acercarse un poco más, de las torres del castillo comenzaron a salir flechas que disparaban a Lucas sin cesar.",
"Haciendo nuevo uso de su valentía y una increíble capacidad de esquivar objetos que le acompañaba desde siempre, consiguió superar ambas torres y entrar al interior del castillo.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Lucas, sacando todo el coraje y la valentía que pudo de su interior, fue corriendo hacia las torres.",,
"Era un lugar desolador, derruido.",25/5/18,1-1,12,FALSE,FALSE,Plot Description,,"Encontró una ciudadela abandonada, un castillo que llevaba años sin ver el rostro de ningún tipo de ser vivo.",,
"En un pasado había tenido vida, pero ahora todo rastro de ella había desaparecido.",25/5/18,1-1,12,FALSE,FALSE,Plot Description,,"Al acercarse un poco más, de las torres del castillo comenzaron a salir flechas que disparaban a Lucas sin cesar.",,
"El aire era denso en el interior de ese castillo, asfixiante.",25/5/18,1-1,12,FALSE,FALSE,Plot Description,,Este tuvo que esconderse detrás de una roca para poder esquivar las flechas que le lanzaban.,,
No había apenas luz mas la que entraba por unos cristales sucios y desgastados por el tiempo.,25/5/18,1-1,12,FALSE,FALSE,Plot Description,,En ese momento recordó la frase que su padre le dijo años atrás: “No puedes vencer lo que no ves”.,,
"En ese ambiente Lucas divisó, encima de la mesa principal de la sala, la que se suponía la mesa del rey, una cesta repleta de radiantes manzanas, exactamente iguales que las del árbol.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"A su padre enfermo siempre le gustaba tomar una manzana roja del árbol del claro al terminar de comer, decía que le aumentaba la esperanza de poder seguir viviendo.",,
"Lucas, sin pensarlo ni un segundo, fue a por las manzanas para llevarselas a su padre y huir lo más rápido de aquel sitio.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Era un lugar desolador, derruido.",,
"Nada mas tocar la cesta, una punzada invadió su pecho, un sentimiento tan fuerte que quedó mudo.",25/5/18,1-1,12,TRUE,TRUE,Plot Action,,"En ese ambiente Lucas divisó, encima de la mesa principal de la sala, la que se suponía la mesa del rey, una cesta repleta de radiantes manzanas, exactamente iguales que las del árbol.",,
Sabía que algo muy malo estaba pasando.,25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Lucas, sin pensarlo ni un segundo, fue a por las manzanas para llevarselas a su padre y huir lo más rápido de aquel sitio.",,
Lucas agarró la cesta de manzanas y salió corriendo de aquel castillo.,25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Nada mas tocar la cesta, una punzada invadió su pecho, un sentimiento tan fuerte que quedó mudo.",,
Pasó por todo el bosque y llegó al lugar donde se encontraban los restos del antiguo árbol.,25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Lo que Lucasno esperaba esa mañana, era que al llegar al claro donde se encontraba el árbol, este estaba completamente quemado.",,
"Siguió corriendo para ver a su padre y al llegar a casa, encontró a su padre moribundo, tirado en el suelo sin posibilidad alguna de levantarse.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,Lucas salió una mañana de su casa para ir al bosque a recoger fruta para el postre como todos los días.,,
"Lo agarró fuertemente para levantarlo pero no pudo, su padre había muerto.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Siguió corriendo para ver a su padre y al llegar a casa, encontró a su padre moribundo, tirado en el suelo sin posibilidad alguna de levantarse.",,
"Días después del funeral de su padre, Lucas pensó que estaba loco, que debía salir de aquella casa y de aquel bosque maldito hacia otro sitio, un nuevo lugar para vivir.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Lo agarró fuertemente para levantarlo pero no pudo, su padre había muerto.",,
"Mientras se llevaba las cosas, encontró en el viejo baúl de su padre una carta, enviada por un anitiguo rey ya que llevaba el sello del reino.",25/5/18,1-1,12,FALSE,TRUE,Plot Action,,"Días después del funeral de su padre, Lucas pensó que estaba loco, que debía salir de aquella casa y de aquel bosque maldito hacia otro sitio, un nuevo lugar para vivir.",,
"En la carta, echaban a una persona del reino, a su padre, y decía que nunca jamás podría volver a pisar las tierras del reino bajo pena de muerte, todo por defender a un pobre niño que estaba siendo acosado por el hijo del rey.",25/5/18,1-1,12,FALSE,TRUE,Plot Description,,"Mientras se llevaba las cosas, encontró en el viejo baúl de su padre una carta, enviada por un anitiguo rey ya que llevaba el sello del reino.",,
"El padre de Lucas fue una mañana a por una manzana, entrando así de nuevo en los territorios del reino y sentenciando su vida.",25/5/18,1-1,12,FALSE,FALSE,Plot Description,,"En la carta, echaban a una persona del reino, a su padre, y decía que nunca jamás podría volver a pisar las tierras del reino bajo pena de muerte, todo por defender a un pobre niño que estaba siendo acosado por el hijo del rey.","A su padre enfermo siempre le gustaba tomar una manzana roja del árbol del claro al terminar de comer, decía que le aumentaba la esperanza de poder seguir viviendo.",
"Su padre sólo quería la manzana diaria para recordarle a su hijo que, pese a que algunos días no quisiese ir a por ella, todo se basa en ayudar a los demás, en primer lugar a su viejo padre que no podía llegar hasta ese árbol.",25/5/18,1-1,12,TRUE,FALSE,Plot Description,,"El padre de Lucas fue una mañana a por una manzana, entrando así de nuevo en los territorios del reino y sentenciando su vida.","A su padre enfermo siempre le gustaba tomar una manzana roja del árbol del claro al terminar de comer, decía que le aumentaba la esperanza de poder seguir viviendo.",
"Sólo quería demostrarle a su hijo que siempre hay que defender a los indefensos y ayudar a los demás, aunque te vaya la vida en ello, aunque lo pierdas todo, porque al fin y al cabo, es lo que nos hace ser humanos.",25/5/18,1-1,12,TRUE,FALSE,Plot Description,,"Su padre sólo quería la manzana diaria para recordarle a su hijo que, pese a que algunos días no quisiese ir a por ella, todo se basa en ayudar a los demás, en primer lugar a su viejo padre que no podía llegar hasta ese árbol.","En la carta, echaban a una persona del reino, a su padre, y decía que nunca jamás podría volver a pisar las tierras del reino bajo pena de muerte, todo por defender a un pobre niño que estaba siendo acosado por el hijo del rey.",
Como tantas otras veces un espasmo sacudio mi cuerpo permitiendome al fin respirar.,25/5/18,1-1,13,FALSE,TRUE,Plot Action,,,,
"Me incorpore sobre la cama y pase una mano por mi cabeza rapada, notando el cosquilleo de un pelo recien cortado.",25/5/18,1-1,13,FALSE,TRUE,Plot Action,,Como tantas otras veces un espasmo sacudio mi cuerpo permitiendome al fin respirar.,,
"Me notaba agitado, incapaz de controlar mis pensamientos que volaban a lugares inalcanzables para mi conciencia.",25/5/18,1-1,13,FALSE,TRUE,Plot Description,,"Me incorpore sobre la cama y pase una mano por mi cabeza rapada, notando el cosquilleo de un pelo recien cortado.",,
Trate de recordar que era lo que me habia producido esta sensacion pero no pude.,25/5/18,1-1,13,FALSE,TRUE,Plot Action,,"Me notaba agitado, incapaz de controlar mis pensamientos que volaban a lugares inalcanzables para mi conciencia.",,
"Sabia que no habia llegado a dormirme, nunca lo hacia.",25/5/18,1-1,13,FALSE,TRUE,Plot Description,,Trate de recordar que era lo que me habia producido esta sensacion pero no pude.,,
Pero aun asi tampoco era del todo consciente de lo que sucedia a mi alrededor.,25/5/18,1-1,13,FALSE,TRUE,Plot Description,,"Sabia que no habia llegado a dormirme, nunca lo hacia.",,
Ultimamente las noches se estaban convirtiendo en una monotona sucesion de minutos en los que todo mi ser se limitaba simplemente a esperar.,25/5/18,1-1,13,TRUE,FALSE,Plot Description,,Pero aun asi tampoco era del todo consciente de lo que sucedia a mi alrededor.,,
Agarre el telefono y mire la hora.,25/5/18,1-1,13,FALSE,TRUE,Plot Action,,,,
Las 4 y 11 de la mañana.,25/5/18,1-1,13,FALSE,FALSE,Plot Description,,Agarre el telefono y mire la hora.,,
"Perfecto, ya no quedaba mucho.",25/5/18,1-1,13,FALSE,FALSE,Plot Description,,Las 4 y 11 de la mañana.,Ultimamente las noches se estaban convirtiendo en una monotona sucesion de minutos en los que todo mi ser se limitaba simplemente a esperar.,
"Aun sin ver ninguna notificacion indague en todas mis redes sociales en busca de algun estimulo, pero como era evidente todo era exactamente igual que ayer.",25/5/18,1-1,13,FALSE,TRUE,Plot Action,,Las 4 y 11 de la mañana.,,
"Una insufrible falta de cambio que hacia estos momentos tan… En fin, creo que deberia volver a la cama, asi al menos por la mañana tendre la sensacion de haber obtenido un minimo descanso.",25/5/18,1-1,13,FALSE,TRUE,Plot Action,,"Aun sin ver ninguna notificacion indague en todas mis redes sociales en busca de algun estimulo, pero como era evidente todo era exactamente igual que ayer.",,
Asi que volvi a mi letargo sin ninguna esperanza de conciliar el sueño.,25/5/18,1-1,13,FALSE,TRUE,Plot Action,,"Una insufrible falta de cambio que hacia estos momentos tan… En fin, creo que deberia volver a la cama, asi al menos por la mañana tendre la sensacion de haber obtenido un minimo descanso.","Sabia que no habia llegado a dormirme, nunca lo hacia.",
"Al menos esta vez tenia la mente algo despejada, aunque no se si eso es precisamente bueno, quizas solo sirva para que la lentitud de los minutos sea mas evidente.",25/5/18,1-1,13,FALSE,TRUE,Plot Description,,Asi que volvi a mi letargo sin ninguna esperanza de conciliar el sueño.,,
No hay nada que eche mas de menos de ser capaz de dormir que los sueños.,25/5/18,1-1,13,FALSE,TRUE,Plot Description,,"Sabia que no habia llegado a dormirme, nunca lo hacia.",,
"El caos de sus argumentos, la locura en sus acciones, su imprevisivilidad eran un alimento magnifico para una imaginacion ya marchita.",25/5/18,1-1,13,FALSE,FALSE,Plot Description,,No hay nada que eche mas de menos de ser capaz de dormir que los sueños.,,
Una imaginacion que ha decaido desde que se me impuso una realida da la que ceñirme.,25/5/18,1-1,13,FALSE,FALSE,Plot Description,,"El caos de sus argumentos, la locura en sus acciones, su imprevisivilidad eran un alimento magnifico para una imaginacion ya marchita.",,
"Cuando era pequeño aceptaba por igual cada libro, cada historia, cada sueño.",25/5/18,1-1,13,FALSE,TRUE,Plot Description,,,,
"Todo era valido en mi mente, todo tenia el mismo peso.",25/5/18,1-1,13,FALSE,TRUE,Plot Description,,Una imaginacion que ha decaido desde que se me impuso una realida da la que ceñirme.,,
Ahora solo es valido aquello que hago en “la vida real”.,25/5/18,1-1,13,FALSE,TRUE,Plot Description,,"Todo era valido en mi mente, todo tenia el mismo peso.","Cuando era pequeño aceptaba por igual cada libro, cada historia, cada sueño.",
"Pero bueno, creo que ya vale.",25/5/18,1-1,13,FALSE,FALSE,Plot Description,,,,
Me estoy aburriendo hasta a mi mismo.,25/5/18,1-1,13,FALSE,TRUE,Plot Description,,"Pero bueno, creo que ya vale.",,
Al menos deberia dejar que alguien se divirtiera.,25/5/18,1-1,13,FALSE,TRUE,Plot Description,,Me estoy aburriendo hasta a mi mismo.,,
"Puse mi mente en blanco y deje a mis pensamientos libres, confiando en que estos al menos fueran entretenidos para mi subconsciente.",25/5/18,1-1,13,FALSE,TRUE,Plot Action,,Al menos deberia dejar que alguien se divirtiera.,Me estoy aburriendo hasta a mi mismo.,
"Los motores de iones de los enormes acorazados estaban al máximo de potencia, aumentando la distancia entre ellos y el planeta a una velocidad inusitada.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,,,
"Ya habían empezado a aparecer grietas en la superficie del planeta, de un color rojo muy  oscuro, como si el cuerpo celeste estuviera sangrando.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"Los motores de iones de los enormes acorazados estaban al máximo de potencia, aumentando la distancia entre ellos y el planeta a una velocidad inusitada.",,
"En el puesto de mando las alarmas sonaban por todas partes, los oficiales estaban sentados en sus puestos, con los potentes cinturones ajustados a su cuerpo  e impidiendo que salieran disparados, aunque la fuerza de empuje de la nave era suficiente.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"Los motores de iones de los enormes acorazados estaban al máximo de potencia, aumentando la distancia entre ellos y el planeta a una velocidad inusitada.",,
"Algunos de ellos estaban sonriendo, otros tenían los ojos cerrados y rezaban al emperador para que salvara sus vidas.",25/5/18,1-1,14,FALSE,FALSE,Plot Description,,"En el puesto de mando las alarmas sonaban por todas partes, los oficiales estaban sentados en sus puestos, con los potentes cinturones ajustados a su cuerpo  e impidiendo que salieran disparados, aunque la fuerza de empuje de la nave era suficiente.",,
"Pero Hunien no sonría, no rezaba, ni siquiera trataba de buscar apoyo en sus compañeros.",25/5/18,1-1,14,FALSE,TRUE,Plot Description,,"Algunos de ellos estaban sonriendo, otros tenían los ojos cerrados y rezaban al emperador para que salvara sus vidas.",,
